,id,externalchannelname,incidentdate,classificationid,createdatetime,priority,ciscaseid,crmcaseid,crmcasestatus,ciscasestatus,histclusterid,retiredate,externalchannelid,externalchannelincidentid,clusterid,month,municipalityid,submunicipalityid,coordinatex,coordinatey,numberofunits
0,2854,GEOTECH,2023-04-15 00:00:00,NSPCL-63,2023-05-24 06:53:47,,,,Retired,Retired,7f9ace48da5451f5_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_656440_63,532_NSPCL-63,4,008001,008201,43.503425,25.868403,3
1,3033,GEOTECH,2023-04-13 00:00:00,NSPCL-55,2023-05-24 06:53:47,Low (0%-10%),,INC-23-05-160251,Rejected,,aa6054bb07d2ffcd_NSPCL-55,2024-03-01 00:00:00,002,GT_VD_589725_55,666_NSPCL-55,4,008001,008001068,43.9327,26.398986,1
2,3057,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:47,,,,Retired,Retired,56f7c7f26a11ca8a_NSPCL-5,2024-02-01 00:00:00,002,GT_VD_664903_5,411_NSPCL-5,4,008001,008710,43.369908,25.842186,1
3,3064,GEOTECH,2023-04-15 00:00:00,NSPCL-63,2023-05-24 06:53:47,,,,Retired,Retired,2a24ef244d74706f_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_665428_63,1116_NSPCL-63,4,008001,008201,43.505494,25.868189,2
4,3067,GEOTECH,2023-04-13 00:00:00,NSPCL-69,2023-05-24 06:53:47,Low (0%-10%),,,Retired,Retired,9c48c495fed46794_NSPCL-69,2023-06-01 00:00:00,002,GT_VD_585012_69,3_NSPCL-69,4,008001,008001067,44.017436,26.316222,1
5,3088,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:47,,,INC-23-05-199034,Resolved,Retired,2a24ef244d74706f_NSPCL-23,2024-02-01 00:00:00,002,GT_VD_665113_23,1009_NSPCL-23,4,008001,008201,43.502556,25.868483,2
6,2887,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:47,,,INC-23-05-198178,Retired,Retired,6dac8e84c96c6394_NSPCL-23,2023-06-01 00:00:00,002,GT_VD_663607_23,234_NSPCL-23,4,008001,008710,43.366111,25.841714,6
7,2892,GEOTECH,2023-04-15 00:00:00,NSPCL-29,2023-05-24 06:53:47,,,INC-23-05-195957,Retired,Retired,56f7c7f26a11ca8a_NSPCL-29,2023-08-01 00:00:00,002,GT_VD_665129_29,1181_NSPCL-29,4,008001,008710,43.367547,25.842347,1
8,2898,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:47,,,,Retired,Retired,9a280cc5fc757eb0_NSPCL-5,2023-12-01 00:00:00,002,GT_VD_669003_5,656_NSPCL-5,4,008001,008201,43.505006,25.870919,1
9,2915,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:47,,,,Retired,Retired,9a280cc5fc757eb0_NSPCL-5,2023-12-01 00:00:00,002,GT_VD_663811_5,656_NSPCL-5,4,008001,008201,43.505092,25.871003,1
10,2918,GEOTECH,2023-04-13 00:00:00,NSPCL-71,2023-05-24 06:53:47,Low (0%-10%),,,Retired,Retired,4133894e30a2057f_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_581116_71,857_NSPCL-71,4,008001,008001068,43.95445,26.403886,8
11,2969,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:47,Low (0%-10%),,,Retired,Retired,6bb5e3af5b6fed78_NSPCL-71,2023-08-01 00:00:00,002,GT_VD_747809_71,6326ffae24625710_NSPCL-71,4,008001,008001068,43.854942,26.381461,3
12,2987,GEOTECH,2023-04-13 00:00:00,NSPCL-29,2023-05-24 06:53:47,Low (0%-10%),,INC-23-05-160226,Retired,Retired,5d703bebb0c4005a_NSPCL-29,2023-09-01 00:00:00,002,GT_VD_583789_29,309_NSPCL-29,4,008001,008001067,44.002619,26.330197,3
13,2995,GEOTECH,2023-04-15 00:00:00,NSPCL-63,2023-05-24 06:53:47,,,,Retired,Retired,2a24ef244d74706f_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_654599_63,a8457a67d1e188cd_NSPCL-63,4,008001,008201,43.505211,25.868606,2
14,139758,GEOTECH,2023-05-27 00:00:00,NSPCL-36,2023-07-11 23:00:08,Low (0%-10%),,INC-23-10-167901,Retired,Retired,4ec95bbf572f0873_NSPCL-36,2023-11-01 00:00:00,002,GT_VD_1698417_36,1a09b0911b46f2cb_NSPCL-36,5,008001,008001068,43.961819,26.390478,1
15,139769,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,e97ba3aac1c8a622_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1566898_5,c4384f2c9a786467_NSPCL-5,5,008001,008001067,43.988422,26.342653,1
16,139803,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,de0e5552f2f15d3a_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1568190_31,1b33347fe6d4baad_NSPCL-31,5,008001,008001562,44.029464,26.362775,1
17,140424,GEOTECH,2023-05-22 00:00:00,NSPCL-63,2023-07-11 23:00:09,,,,Retired,Retired,39f3ff7d9b280693_NSPCL-63,2023-11-01 00:00:00,002,GT_VD_1492090_63,f7e90970be8403ae_NSPCL-63,5,008001,008707,43.390972,27.256558,4
18,139431,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,dd78d1f1bd556c23_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1566670_5,9dbd9a259049e990_NSPCL-5,5,008001,008001067,43.995842,26.331686,1
19,139997,GEOTECH,2023-05-26 00:00:00,NSPCL-29,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,93d6650c9f34aed7_NSPCL-29,2024-01-01 00:00:00,002,GT_VD_1701471_29,7014c80a54ef8ddc_NSPCL-29,5,008001,008001068,43.917408,26.411542,1
20,139474,GEOTECH,2023-05-27 00:00:00,NSPCL-31,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,e6190064f79aa87b_NSPCL-31,2023-08-01 00:00:00,002,GT_VD_1706278_31,1db84c4469dba5d9_NSPCL-31,5,008001,008601,43.895531,26.3062,1
21,138327,GEOTECH,2023-05-23 00:00:00,NSPCL-63,2023-07-11 23:00:08,Low (0%-10%),,,Retired,Retired,bf956f909d6b90c6_NSPCL-63,2023-07-01 00:00:00,002,GT_VD_1417786_63,94f143c650cc3284_NSPCL-63,5,008001,008001068,43.885856,26.362714,2
22,137360,GEOTECH,2023-05-27 00:00:00,NSPCL-5,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,da853c7c6c000fd8_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1698123_5,d8f244b7c8c37f71_NSPCL-5,5,008001,008001068,43.969806,26.376944,1
23,136868,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-07-11 23:00:07,,,,Retired,Retired,ea9d3a1a4ddded62_NSPCL-5,2024-02-01 00:00:00,002,GT_VD_1530738_5,dd4700092b72344e_NSPCL-5,5,008001,008301,44.155239,26.884353,2
24,136303,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-07-11 23:00:07,,,,Retired,Retired,f79c667fd8e8a809_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1530345_5,06963d2546845dbb_NSPCL-5,5,008001,008301,44.144297,26.905906,3
25,136965,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,f8984fd704a18657_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1420695_71,8aa60a33e0d0d179_NSPCL-71,5,008001,008001068,43.899975,26.368708,2
26,136977,GEOTECH,2023-05-27 00:00:00,NSPCL-82,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,0e80b9fc524b6d36_NSPCL-82,2023-08-01 00:00:00,002,GT_VD_1699277_82,934707e22149b4b6_NSPCL-82,5,008001,008601,43.847072,26.300542,1
27,135790,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-07-11 23:00:06,Low (0%-10%),,,Retired,Retired,e7577e875bf047e0_NSPCL-5,2023-08-01 00:00:00,002,GT_VD_1415565_5,d7863ee286754d53_NSPCL-5,5,008001,008001068,43.894097,26.355703,3
28,136413,GEOTECH,2023-05-23 00:00:00,NSPCL-31,2023-07-11 23:00:07,Low (0%-10%),,INC-24-02-008900,Closed,New,900e8275972af6fe_NSPCL-31,2024-05-07 13:20:51,002,GT_VD_1525992_31,cdfa4815fd0d0678_NSPCL-31,5,008001,008001562,44.028583,26.319217,3
29,137760,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,023fb8c143e25ccf_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1472909_5,577f32049ea1021b_NSPCL-5,5,008001,008001068,43.852936,26.380067,2
30,136562,GEOTECH,2023-05-21 00:00:00,NSPCL-63,2023-07-11 23:00:07,,,,Retired,Retired,94f0a5d035eb537e_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_1322401_63,b2955f6d29d35c77_NSPCL-63,5,008001,008201,43.458347,25.901756,4
31,137158,GEOTECH,2023-05-24 00:00:00,NSPCL-31,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,b3fb42ec1809d096_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_1569242_31,d4fb0b95f54aad00_NSPCL-31,5,008001,008001562,44.017611,26.350733,1
32,135940,GEOTECH,2023-05-23 00:00:00,NSPCL-63,2023-07-11 23:00:06,Low (0%-10%),,,Retired,Retired,f0ad5899c352eef7_NSPCL-63,2024-01-01 00:00:00,002,GT_VD_1421913_63,d3e1aa6b2d666a6b_NSPCL-63,5,008001,008001068,43.900575,26.3644,2
33,136567,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,4a0c15e139f97d67_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1417601_71,fc6d718865af7b57_NSPCL-71,5,008001,008001537,43.894631,26.420333,5
34,137207,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,96ae9555efcc8d20_NSPCL-71,2023-08-01 00:00:00,002,GT_VD_1412335_71,be301b77bddbf593_NSPCL-71,5,008001,008001537,43.895425,26.418636,2
35,135987,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-07-11 23:00:06,Low (0%-10%),,,Retired,Retired,638842aae889bf7d_NSPCL-71,2023-11-01 00:00:00,002,GT_VD_1415818_71,37cdaae57ba6042b_NSPCL-71,5,008001,008001537,43.897553,26.416381,2
36,136015,GEOTECH,2023-05-24 00:00:00,NSPCL-63,2023-07-11 23:00:06,,,,Retired,Retired,966e6810e45f1ad8_NSPCL-63,2024-02-01 00:00:00,002,GT_VD_1535237_63,ba272ee53da6ded2_NSPCL-63,5,008001,008301,44.151683,26.883019,4
37,137255,GEOTECH,2023-05-23 00:00:00,NSPCL-71,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,7015760d44629f69_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1418285_71,7c3563cfdff2ac4b_NSPCL-71,5,008001,008001537,43.888644,26.417675,1
38,136036,GEOTECH,2023-05-26 00:00:00,NSPCL-29,2023-07-11 23:00:06,Low (0%-10%),,,Retired,Retired,411d0568e823cffb_NSPCL-29,2023-07-01 00:00:00,002,GT_VD_1706197_29,62afce66d188a480_NSPCL-29,5,008001,008001068,43.925608,26.3969,1
39,136657,GEOTECH,2023-05-23 00:00:00,NSPCL-5,2023-07-11 23:00:07,Low (0%-10%),,,Retired,Retired,e9abf99b1f65872c_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1475576_5,4ab0cb1315f477b3_NSPCL-5,5,008001,008001068,43.861467,26.377383,2
40,137893,GEOTECH,2023-05-24 00:00:00,NSPCL-5,2023-07-11 23:00:07,,,,Retired,Retired,fca01381761eaccc_NSPCL-5,2024-02-01 00:00:00,002,GT_VD_1545079_5,2c24f3f09f89bba8_NSPCL-5,5,008001,008301,44.210086,26.773786,3
41,15796,GEOTECH,2023-04-15 00:00:00,NSPCL-29,2023-05-24 06:53:53,Low (0%-10%),,INC-23-10-163765,Retired,Retired,bf954e3690fdc669_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_634259_29,12601_NSPCL-29,4,008001,008001562,43.996025,26.379208,1
42,15804,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:53,Low (0%-10%),,INC-23-10-093722,Retired,Retired,80d44ed94417135b_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_633617_31,6628_NSPCL-31,4,008001,008001562,44.009914,26.367564,1
43,15813,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:53,Low (0%-10%),,INC-23-10-086522,Closed,,f308792abe491366_NSPCL-31,2024-03-28 16:15:44,002,GT_VD_634812_31,22599_NSPCL-31,4,008001,008001562,44.001797,26.382594,1
44,18952,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:54,Low (0%-10%),,,Retired,Retired,77cbb677eac01490_NSPCL-71,2023-11-01 00:00:00,002,GT_VD_634579_71,8584_NSPCL-71,4,008001,008001562,44.000939,26.375331,5
45,16028,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:53,Low (0%-10%),,INC-23-10-115744,Retired,Retired,74eef9d6e68eb679_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_634925_31,9586_NSPCL-31,4,008001,008001562,43.997742,26.368911,1
46,19230,GEOTECH,2023-04-16 00:00:00,NSPCL-63,2023-05-24 06:53:54,Low (0%-10%),,,Retired,Retired,a522b7da6385b8c8_NSPCL-63,2023-06-01 00:00:00,002,GT_VD_746564_63,27147_NSPCL-63,4,008001,008001068,43.942469,26.375167,4
47,19279,GEOTECH,2023-04-14 00:00:00,NSPCL-71,2023-05-24 06:53:54,,,,Retired,Retired,0f39e561d7cded5f_NSPCL-71,2024-03-28 16:15:44,002,GT_VD_700668_71,9b134878b6c384f7_NSPCL-71,4,008001,008301,44.152069,26.880772,8
48,12713,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,a302a2466f1b848f_NSPCL-71,2023-12-01 00:00:00,002,GT_VD_669336_71,3170_NSPCL-71,4,008001,008302,43.74585,25.993017,1
49,12872,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,652b930adbdf98a4_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_927932_29,27407_NSPCL-29,4,008001,008603,42.198558,25.823817,1
50,19506,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:54,Low (0%-10%),,INC-23-10-162928,Closed,,72cbd68ef80d8a90_NSPCL-31,2024-02-01 00:00:00,002,GT_VD_634834_31,13538_NSPCL-31,4,008001,008001068,43.984367,26.390108,2
51,22775,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:56,Low (0%-10%),,,Retired,Retired,937a45c0f2428a7b_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_681201_71,22380_NSPCL-71,4,008001,008001068,43.899217,26.359811,3
52,12996,GEOTECH,2023-04-18 00:00:00,NSPCL-5,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,ce9b1d0fe48172be_NSPCL-5,2024-01-01 00:00:00,002,GT_VD_922241_5,10010_NSPCL-5,4,008001,008603,42.200578,25.825878,1
53,13001,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,61a439d3e5175e0b_NSPCL-71,2023-12-01 00:00:00,002,GT_VD_636127_71,969_NSPCL-71,4,008001,008001562,44.000347,26.380253,5
54,13014,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,ccda2af7dd3f9981_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_633624_5,16283_NSPCL-5,4,008001,008001068,43.982328,26.393878,1
55,13057,GEOTECH,2023-04-18 00:00:00,NSPCL-31,2023-05-24 06:53:51,Low (0%-10%),,INC-23-08-131122,Retired,Retired,ba707dca7c109b92_NSPCL-31,2024-01-01 00:00:00,002,GT_VD_930132_31,6675_NSPCL-31,4,008001,008603,42.18295,25.826222,1
56,19597,GEOTECH,2023-04-18 00:00:00,NSPCL-71,2023-05-24 06:53:54,Low (0%-10%),,,Retired,Retired,299ebf8f6ecd178c_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_929504_71,21695_NSPCL-71,4,008001,008603,42.183483,25.829197,3
57,19752,GEOTECH,2023-04-17 00:00:00,NSPCL-71,2023-05-24 06:53:54,Low (0%-10%),,,Retired,Retired,9c5d4074a7f620dc_NSPCL-71,2023-06-01 00:00:00,002,GT_VD_794474_71,271_NSPCL-71,4,008001,008202,43.622539,26.157206,3
58,13147,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:51,Low (0%-10%),,INC-23-10-092893,Retired,Retired,ec0e0dbaccf83be8_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_929283_29,23200_NSPCL-29,4,008001,008603,42.177467,25.831786,2
59,13268,GEOTECH,2023-04-18 00:00:00,NSPCL-63,2023-05-24 06:53:51,,,,Retired,Retired,4db104dded3d869a_NSPCL-63,2023-06-01 00:00:00,002,GT_VD_905208_63,1_NSPCL-63,4,008001,008705,42.648272,26.074333,1
60,16578,GEOTECH,2023-05-01 00:00:00,NSPCL-63,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,0bf80a0255c767fd_NSPCL-63,2023-11-01 00:00:00,002,GT_VD_1126137_63,17816_NSPCL-63,5,008001,008001537,43.870711,26.422214,2
61,13513,GEOTECH,2023-04-14 00:00:00,NSPCL-31,2023-05-24 06:53:51,,,INC-23-10-185370,Retired,Retired,44e3bb142e93b1b1_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_700539_31,7482_NSPCL-31,4,008001,008301,44.106347,26.962861,2
62,13530,GEOTECH,2023-04-16 00:00:00,NSPCL-5,2023-05-24 06:53:51,Low (0%-10%),,,Retired,Retired,f7405820d2749946_NSPCL-5,2023-09-01 00:00:00,002,GT_VD_1137674_5,22425_NSPCL-5,4,008001,008001068,43.970486,26.370867,3
63,16802,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,6d668e71d904c30f_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_633990_71,26661_NSPCL-71,4,008001,008001562,44.006139,26.368178,1
64,20053,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:54,Low (0%-10%),,INC-23-10-161081,Retired,Retired,e9136ad3108f7b2a_NSPCL-31,2023-09-01 00:00:00,002,GT_VD_600701_31,16803_NSPCL-31,4,008001,008001067,43.974411,26.323278,1
65,20177,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:54,Low (0%-10%),,INC-23-08-038037,Closed,,da863e71061cb9f9_NSPCL-31,2024-03-28 16:15:44,002,GT_VD_607852_31,6019_NSPCL-31,4,008001,008001293,44.023525,26.293844,1
66,10502,GEOTECH,2023-04-16 00:00:00,NSPCL-71,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,e481d18f6e6db8a5_NSPCL-71,2023-08-01 00:00:00,002,GT_VD_762084_71,17145_NSPCL-71,4,008001,008001537,43.891742,26.421211,5
67,10515,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,cb73d452cc46a59b_NSPCL-5,2023-10-01 00:00:00,002,GT_VD_636245_5,11915_NSPCL-5,4,008001,008001562,44.005469,26.3684,1
68,13741,GEOTECH,2023-04-19 00:00:00,NSPCL-71,2023-05-24 06:53:52,,,,Retired,Retired,e03ab87fea14a693_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_843862_71,18656_NSPCL-71,4,008001,008602,43.288586,25.25755,2
69,16957,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,ca2a7618b16ef019_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_636250_71,20123_NSPCL-71,4,008001,008001562,44.001706,26.356586,5
70,20221,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:54,Low (0%-10%),,INC-23-10-095719,Retired,Retired,0beadfc5bbb941f9_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_634101_31,11915_NSPCL-31,4,008001,008001562,44.0056,26.368347,1
71,10683,GEOTECH,2023-04-14 00:00:00,NSPCL-5,2023-05-24 06:53:50,,,,Retired,Retired,bc06114ce2791e26_NSPCL-5,2024-03-28 16:15:44,002,GT_VD_685133_5,10845_NSPCL-5,4,008001,008301,44.103878,26.966386,1
72,13779,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,1aee85503c469b9d_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_634509_5,12245_NSPCL-5,4,008001,008001562,44.003986,26.360244,1
73,13826,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,6af6e42eb5947821_NSPCL-71,2023-12-01 00:00:00,002,GT_VD_668635_71,7325_NSPCL-71,4,008001,008302,43.739456,26.002758,2
74,13869,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,INC-23-10-181587,Retired,Retired,de0e5552f2f15d3a_NSPCL-31,2023-07-01 00:00:00,002,GT_VD_610999_31,13740_NSPCL-31,4,008001,008001562,44.012833,26.292708,1
75,13942,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,23aa982c49e03863_NSPCL-29,2024-01-01 00:00:00,002,GT_VD_930235_29,3813_NSPCL-29,4,008001,008603,42.182858,25.837806,1
76,17271,GEOTECH,2023-05-01 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,f437fe00bebb8818_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_1126431_71,14424_NSPCL-71,5,008001,008001537,43.871128,26.418817,3
77,20521,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:54,Low (0%-10%),,,Retired,Retired,8584185355efec40_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_634664_71,19454_NSPCL-71,4,008001,008001068,43.992272,26.382258,5
78,20526,GEOTECH,2023-04-15 00:00:00,NSPCL-29,2023-05-24 06:53:54,Low (0%-10%),,INC-23-10-088458,Retired,Retired,e3f8e7a1ef5d958c_NSPCL-29,2023-08-01 00:00:00,002,GT_VD_634111_29,26273_NSPCL-29,4,008001,008001562,44.004367,26.360981,3
79,20577,GEOTECH,2023-04-15 00:00:00,NSPCL-31,2023-05-24 06:53:55,Low (0%-10%),,INC-23-10-158401,Closed,,662f5bb38958e7b2_NSPCL-31,2024-03-01 00:00:00,002,GT_VD_602047_31,18373_NSPCL-31,4,008001,008001293,44.017753,26.294903,1
80,20608,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,1ae01c6d37ca57be_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_668635_23,7325_NSPCL-23,4,008001,008302,43.739456,26.002758,1
81,10911,GEOTECH,2023-04-15 00:00:00,NSPCL-23,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,58c15b92c5c98583_NSPCL-23,2023-07-01 00:00:00,002,GT_VD_600286_23,16643_NSPCL-23,4,008001,008001067,43.973461,26.328083,2
82,10997,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,eb777e8c9e21074e_NSPCL-71,2023-07-01 00:00:00,002,GT_VD_609933_71,7624_NSPCL-71,4,008001,008001562,44.015981,26.298469,6
83,13990,GEOTECH,2023-04-18 00:00:00,NSPCL-71,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,5e1b8dc014a1aef7_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_921962_71,26419_NSPCL-71,4,008001,008603,42.185731,25.834089,3
84,14046,GEOTECH,2023-04-17 00:00:00,NSPCL-31,2023-05-24 06:53:52,Low (0%-10%),,INC-24-02-006916,Closed,New,4ddc104f21d4e27f_NSPCL-31,2024-03-01 00:00:00,002,GT_VD_790828_31,5669_NSPCL-31,4,008001,008202,43.634892,26.158414,1
85,14080,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,7f4ade68bbd98fc8_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_1138954_5,3063_NSPCL-5,4,008001,008001068,43.948903,26.368319,1
86,17468,GEOTECH,2023-04-18 00:00:00,NSPCL-55,2023-05-24 06:53:53,,,INC-23-10-164477,Retired,Retired,2fd3fdb5f54018f0_NSPCL-55,2023-06-01 00:00:00,002,GT_VD_931884_55,1275_NSPCL-55,4,008001,008705,42.680161,26.053653,1
87,20663,GEOTECH,2023-04-15 00:00:00,NSPCL-71,2023-05-24 06:53:55,Low (0%-10%),,,Retired,Retired,f3cc25fda2dfaeff_NSPCL-71,2023-10-01 00:00:00,002,GT_VD_607915_71,25563_NSPCL-71,4,008001,008001562,44.019019,26.294686,5
88,11061,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,4bb0ff53ca36dc2b_NSPCL-5,2023-11-01 00:00:00,002,GT_VD_604521_5,5844_NSPCL-5,4,008001,008001562,44.045003,26.307961,2
89,11204,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:50,Low (0%-10%),,,Retired,Retired,dd52b43d16d8a867_NSPCL-5,2023-06-01 00:00:00,002,GT_VD_653770_5,21245_NSPCL-5,4,008001,008302,43.738767,26.006639,1
90,14265,GEOTECH,2023-04-18 00:00:00,NSPCL-29,2023-05-24 06:53:52,,,INC-23-10-096124,Retired,Retired,bdd86f6fc4cd1325_NSPCL-29,2023-06-01 00:00:00,002,GT_VD_928772_29,12291_NSPCL-29,4,008001,008604,42.944478,25.937703,1
91,14287,GEOTECH,2023-04-16 00:00:00,NSPCL-29,2023-05-24 06:53:52,Low (0%-10%),,,Retired,Retired,dfcfad221060954f_NSPCL-29,2023-07-01 00:00:00,002,GT_VD_696663_29,15605_NSPCL-29,4,008001,008001068,43.902847,26.358258,2
92,17555,GEOTECH,2023-04-15 00:00:00,NSPCL-5,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,231760d6f2a86e9d_NSPCL-5,2023-07-01 00:00:00,002,GT_VD_633793_5,4914_NSPCL-5,4,008001,008001068,43.984314,26.391636,1
93,17559,GEOTECH,2023-04-18 00:00:00,NSPCL-23,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,5e1b8dc014a1aef7_NSPCL-23,2024-01-01 00:00:00,002,GT_VD_927014_23,19205_NSPCL-23,4,008001,008603,42.200981,25.828603,1
94,17606,GEOTECH,2023-04-18 00:00:00,NSPCL-71,2023-05-24 06:53:53,Low (0%-10%),,,Retired,Retired,8ad27f2c649bfa5b_NSPCL-71,2024-01-01 00:00:00,002,GT_VD_932359_71,24324_NSPCL-71,4,008001,008603,42.188564,25.834694,3
